Comp,Temp,Data,Casa,GC,GF,Fora,Res,PC,PF,J
Paulista,1973,1973-07-29,Botafogo (SP),0,0,Palmeiras,E,1,1,99
Paulista,1973,1973-08-01,Juventus (SP),1,0,Botafogo (SP),VC,3,0,100
Paulista,1973,1973-08-02,Palmeiras,1,1,Ferroviária (SP),E,1,1,101
Paulista,1973,1973-08-04,São Paulo,0,1,Juventus (SP),VV,0,3,102
Paulista,1973,1973-08-05,Guarani,1,0,São Bento,VC,3,0,103
Paulista,1973,1973-08-05,Corinthians,1,1,Palmeiras,E,1,1,104
Paulista,1973,1973-08-05,América (SP),0,1,Santos,VV,0,3,105
Paulista,1973,1973-08-05,Ferroviária (SP),0,0,Portuguesa,E,1,1,106
Paulista,1973,1973-08-05,Botafogo (SP),0,0,Ponte Preta,E,1,1,107
Paulista,1973,1973-08-08,Ferroviária (SP),1,0,Juventus (SP),VC,3,0,108
Paulista,1973,1973-08-08,Portuguesa,1,0,Santos,VC,3,0,109
Paulista,1973,1973-08-09,São Paulo,3,0,São Bento,VC,3,0,110
Paulista,1973,1973-08-11,Corinthians,3,0,Ponte Preta,VC,3,0,111
Paulista,1973,1973-08-12,Guarani,2,0,Ferroviária (SP),VC,3,0,112
Paulista,1973,1973-08-12,Portuguesa,2,0,Juventus (SP),VC,3,0,113
Paulista,1973,1973-08-12,Santos,0,1,Palmeiras,VV,0,3,114
Paulista,1973,1973-08-12,América (SP),2,1,São Paulo,VC,3,0,115
Paulista,1973,1973-08-12,Botafogo (SP),3,0,São Bento,VC,3,0,116
Paulista,1973,1973-08-15,Ferroviária (SP),1,0,São Paulo,VC,3,0,117
Paulista,1973,1973-08-15,Corinthians,0,2,Portuguesa,VV,0,3,118
Paulista,1973,1973-08-15,Santos,1,0,Guarani,VC,3,0,119
Paulista,1973,1973-08-16,Palmeiras,0,0,Ponte Preta,E,1,1,120
Paulista,1973,1973-08-18,Juventus (SP),1,1,Guarani,E,1,1,121
Paulista,1973,1973-08-19,Portuguesa,2,0,Botafogo (SP),VC,3,0,122
Paulista,1973,1973-08-19,Corinthians,2,1,São Paulo,VC,3,0,123
Paulista,1973,1973-08-19,América (SP),1,1,Palmeiras,E,1,1,124
Paulista,1973,1973-08-19,Ponte Preta,2,1,Santos,VC,3,0,125
Paulista,1973,1973-08-19,Ferroviária (SP),1,0,São Bento,VC,3,0,126
Paulista,1973,1973-08-22,Ferroviária (SP),1,1,Santos,E,1,1,127
Paulista,1973,1973-08-22,São Bento,1,3,Palmeiras,VV,0,3,128
Paulista,1973,1973-08-22,Botafogo (SP),1,1,Guarani,E,1,1,129
Paulista,1973,1973-08-23,Portuguesa,0,0,Ponte Preta,E,1,1,130
Paulista,1973,1973-08-26,Ponte Preta,0,1,América (SP),VV,0,3,131
Paulista,1973,1973-08-26,Portuguesa,0,0,Santos,E,1,1,132
Paulista,1973,1973-09-04,São Bento,0,1,Ponte Preta,VV,0,3,133
